PELKAVL,PELKDUR,PELKFTO,PELKLL1O,PELKLL2O,PELKLWO,PELKM1,state
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,27,2,4,-1,2,4,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,12,3,4,-1,2,8,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,52,1,1,3,2,1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,34,3,4,-1,2,1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,9,1,1,1,1,1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,119,2,1,1,2,1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,9,1,1,1,1,8,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,60,3,1,3,2,1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,28,1,2,-1,1,1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,2,2,2,-1,3,1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
2,4,1,1,3,1,1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,119,1,4,-1,2,1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,2,2,2,-1,1,3,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,119,1,4,-1,2,6,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,112,1,1,1,2,1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,3,1,1,1,1,10,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,8,2,4,-1,1,4,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,3,2,1,1,1,10,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,9,1,2,-1,1,1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
1,119,1,4,-1,2,4,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
-1,-1,-1,-1,-1,-1,-1,6
